sequence	trait1	metadata_NSTI
Flintibacter_butyricus-_-KF447772--_BLS21_T	0.550632266063491	0.159462
Flintibacter_hominis-_-MT905205--_NSJ-23_T	0.550632266063491	0.202711
Floccifex_porci-_-MN537542--_DSM_104670_T	0.423241111486605	0.208582
Flocculibacter_collagenilyticus-_-MN606291--_SM1988_T	0.674193222070591	0.068382
Floricoccus_penangensis-_-MKIQ01000009--_HibF3_w_T	0.83660455493267	0.091831
Floricoccus_tropicus-_-KX185706--_DF1_T	0.83660455493267	0.085091
Fluviibacter_phosphoraccumulans-_-LC094505--_SHINM1_T	0.614417389721037	0.071422
Fluviibacterium_aquatile-_-MK628997--_SM1902_T	0.544154521505702	0.127432
Fluviicoccus_keumensis-_-KF891388--_4DR5_T	0.859633270079128	0.103622
Fluviicola_hefeinensis-_-JX077130--_MYL-8_T	0.461795849531924	0.013351
Fluviicola_kyonggii-_-KY117481--_CA-1_T	0.461795849531924	0.033821
Fluviicola_taffensis-_-CP002542--_DSM_16823_T	0.461795849531924	0.038011
Fluviimonas_pallidilutea-_-HE793031--_TQQ6_T	0.554307567959982	0.136092
Fluviispira_multicolorata-_-MN574303--_33A1-SZDP_T	0.750138834806306	0.251301
Fluviispira_sanaruensis-_-LC349851--_RF1110005T	0.750138834806306	0.249331
Fodinibacter_luteus-_-EU878005--_YIM_C003_T	1.49984617137886	0.059902
Fodinibius_halophilus-_-KR559733--_2W32_T	0.911683257974531	0.330681
Fodinibius_roseus-_-JQ923475--_YIM_D15_T	0.911683257974531	0.260521
Fodinibius_salicampi-_-LC198077--_KHM44_T	0.911683257974531	0.262691
Fodinibius_salinus-_-HM153810--_YIM_D17_T	0.911683257974531	0.319191
Fodinibius_saliphilus-_-LC198072--_ECH52_T	0.911683257974531	0.325181
Fodinibius_salsisoli-_-MW811395--_1BSP15-2V2_/type_materialtype_strain_of_Fodinibius_salsisoliT	0.911683257974531	0.239291
Fodinibius_sediminis-_-JQ923476--_YIM_J21_T	0.911683257974531	0.252971
Fodinicola_acaciae-_-MK323078--_GKU_173_/type_materialtype_strain_of_Fodinicola_acaciaeT	0.321813622215738	0.088841
Fodinicola_feengrottensis-_-EF490376--_HKI_0501_T	0.321813622215738	0.090961
Fodinicurvata_fenggangensis-_-FJ357427--_YIM_D812_T	0.414628930987092	0.141571
Fodinicurvata_halophila-_-HG764424--_BA45AL_T	0.414628930987092	0.136681
Fodinicurvata_sediminis-_-ATVH01000016--_DSM_21159_T	0.414628930987092	0.140771
Foliisarcina_bertiogensis-_-KT731153--_CENA333_T	1.92322219433076	0.183672
Fontibacillus_aquaticus-_-DQ023221--_GPTSA_19_T	0.535537545341489	0.223161
Fontibacillus_panacisegetis-_-GQ303568--_KCTC_13564_LTP__T	0.535537545341489	0.217021
Fontibacillus_phaseoli-_-KF583881--_BAPVE7B_T	0.535537545341489	0.209301
Fontibacillus_pullulanilyticus-_-KP899807--_DSHK107__T	0.535537545341489	0.219671
Fontibacillus_solani-_-LN651195--_A4STR04_T	0.535537545341489	0.217651
Fontibacter_ferrireducens-_-JQ348962--_SgZ-2_T	0.440324781797876	0.043131
Fontibacter_flavus-_-FN421478--_CC-GZM-130_T	0.440324781797876	0.043141
Fonticella_tunisiensis-_-HE604099--_BELH25_T	1.58882911235264	0.079572
Fontimonas_thermophila-_-JN415769--_HA-01_T	0.849177211153332	0.132832
Formivibrio_citricus-_-Y17602--_DSM_6150_T	0.621425929238301	0.174242
Formosa_agariphila-_-HG315671--_KMM_3901_T	0.799743059380812	0.049761
Formosa_algae-_-AY228461--_KMM_3553_T	0.799743059380812	0.058271
Formosa_arctica-_-KF148059--_IMCC9485_T	0.799743059380812	0.059091
Formosa_haliotis-_-LC005522--_LMG_28520_T	0.799743059380812	0.065381
Formosa_maritima-_-MN116002--_1494_T	0.799743059380812	0.028261
Formosa_sediminum-_-MG694257--_PS13_T	0.799743059380812	0.067431
Formosa_undariae-_-KC832835--_WS-MY3_T	0.799743059380812	0.061051
Formosimonas_limnophila-_-HG421033--_AHQ-12_T	0.538924040670776	0.159322
Fortiea_necridiiformans-_-MT556637--_PS4G_T	1.92322219433076	0.167372
Fournierella_massiliensis-_-LN846908--_AT2_T	0.899980240408262	0.069632
Francisella_halioticida-_-CP022132--_DSM_23729_wT	0.593816145474113	0.251321
Francisella_hispaniensis-_-FN252413--_FSC454_T	0.593816145474113	0.187351
Francisella_noatunensis_subsp._noatunensis-_-DQ295795--_2005/50/F292-6C_T	0.593816145474113	0.219741
Francisella_opportunistica-_-EU031811--_PA051188_T	0.593816145474113	0.177751
Francisella_orientalis-_-EU683030--_Ehime-1_T	0.593816145474113	0.226761
Francisella_persica-_-CP012505--_FSC845_T	0.593816145474113	0.177481
Francisella_philomiragia-_-AY928394--_ATCC_25015_T	0.593816145474113	0.209911
Francisella_salimarina-_-MN242374--_SYSU_SYW-1_T	0.593816145474113	0.245731
Francisella_tularensis_subsp._mediasiatica-_-CP000915--_FSC147-_GIEM_543_T	0.593816145474113	0.193701
Francisella_tularensis_subsp._novicida-_-CP000439--_U112_T	0.593816145474113	0.190911
Francisella_tularensis_subsp._tularensis-_-Z21931--_lvs_T	0.593816145474113	0.200041
Franconibacter_daqui-_-KX865161--_DL503_T	0.573182075540035	0.065631
Franconibacter_helveticus-_-DQ273688--_LMG_23732_T	0.573182075540035	0.064691
Franconibacter_pulveris-_-DQ273684--_601/05_T	0.573182075540035	0.067571
Frankia_alni-_-CT573213--_ACN14A_T	0.372171812794516	0.008531
Frankia_asymbiotica-_-KY744730--_NRRL_B-16386_T	0.372171812794516	0.059451
Frankia_canadensis-_-OESX01000000--_ARgP5_T	0.372171812794516	0.013671
Frankia_casuarinae-_-CP000249--_CcI3_T	0.372171812794516	0.006391
Frankia_colletiae-_-MH656741--_Cc1.17T	0.372171812794516	0.037091
Frankia_coriariae-_-JWIO01000013--_BMG5.1_T	0.372171812794516	0.022022
Frankia_discariae-_-KX825919--_BCU110501_T	0.372171812794516	0.025021
Frankia_elaeagni-_-ARFH01000105--_BMG5.12_T	0.372171812794516	0.038761
Frankia_gtarii-_-OP508569--_Agncl-4_/type_materialtype_strain_of_Frankia_gtariiT	0.372171812794516	0.012081
Frankia_inefficax-_-CP002299--_EuI1c_T	0.372171812794516	0.058001
Frankia_irregularis-_-MH145366--_G2_T	0.372171812794516	0.034231
Frankia_saprophytica-_-MF960832--_CN3_T	0.372171812794516	0.055251
Frankia_soli-_-MN238860--_Cj_T	0.372171812794516	0.027131
Frankia_tisai-_-OP512547--_Agncl-8_/type_materialtype_strain_of_Frankia_tisaeT	0.372171812794516	0.011371
Frankia_torreyi-_-MH423838--_CpI1_T	0.372171812794516	0.008551
Frankia_umida-_-X53209--_Ag45/Mut15_/type_materialtype_strain_of_Frankia_umidaT	0.372171812794516	0.052011
Franklinella_schreckenbergeri-_-JN585337--_LMG_31934_T	0.200026173092942	0.157372
Frateuria_aurantia-_-AB680035--_NBRC_3245_T	0.61980906705016	0.163721
Frateuria_defendens-_-KX196280--_Dho_T	0.61980906705016	0.152541
Frateuria_edaphi-_-ON763839--_5GH9-34T	0.61980906705016	0.174891
Frateuria_flava-_-MH368764--_MAH-13T	0.61980906705016	0.175021
Frateuria_soli-_-KM007100--_5GH9-11T	0.61980906705016	0.179071
Frateuria_terrea-_-EU682683--_VA24_T	0.61980906705016	0.193001
Frederiksenia_canicola-_-JQ356598--_HPA21_T	0.49997661409416	0.085432
Fretibacter_rubidus-_-JQ965646--_JC2236_T	0.513397224142282	0.129732
Fretibacterium_fastidiosum-_-GQ149247--_SGP1_T	0.592700084010885	0.256892
Friedmanniella_luteola-_-LT629749--_DSM_21741_n_T	0.342934466138683	0.036172
Frigidibacter_albus-_-KF944301--_SLM-1_T	0.719263266046449	0.071851
Frigidibacter_mobilis-_-KC222646--_cai42_T	0.719263266046449	0.071121
Frigidibacter_oleivorans-_-MH158518--_XJ4_T	0.719263266046449	0.045401
Frigoribacterium_endophyticum-_-KM114212--_EGI_6500707_T	0.278054516668923	0.076621
Frigoribacterium_faeni-_-Y18807--_801_T	0.278054516668923	0.080811
Frigoribacterium_salinisoli-_-KX094417--_LAM9155_T	0.278054516668923	0.082961
Frigoriflavimonas_asaccharolytica-_-MN007167--_16F_T	0.481540306570584	0.154432
Frigoriglobus_tundricola-_-CP053452--_PL17_T	1.61950832114627	0.047422
Frischella_japonica-_-MT560688--_Ac13_T	0.571787916864729	0.214791
Frischella_perrara-_-JX878306--_PEB0191_T	0.571787916864729	0.208551
Frisingicoccus_caecimuris-_-KR364774--_PG-426-CC-1_T	0.517202962375654	0.103322
Frondibacter_aureus-_-AB932598--_A5Q-67_T	0.345788356332725	0.065651
Frondibacter_mangrovi-_-LC221831--_02OK1_T	0.345788356332725	0.064241
Frondihabitans_australicus-_-DQ525859--_E1HC-02_T	0.278054516668923	0.085281
Frondihabitans_cladoniiphilus-_-FN666417--_CafT13_T	0.278054516668923	0.098051
Frondihabitans_peucedani-_-FM998017--_RS-15_T	0.278054516668923	0.082401
Frondihabitans_sucicola-_-JX876867--_GRS42_T	0.278054516668923	0.089241
Fructilactobacillus_carniphilus-_-ON545728--_KI4_A6T	0.664723035603608	0.246751
Fructilactobacillus_cliffordii-_-ON545730--_KI11_D11T	0.664723035603608	0.247431
Fructilactobacillus_florum-_-AB498045--_F9-1_T	0.664723035603608	0.251391
Fructilactobacillus_fructivorans-_-AEQY01000004--_KCTC_3543_T	0.664723035603608	0.199941
Fructilactobacillus_hinvesii-_-ON545729--_KI11_C11T	0.664723035603608	0.245361
Fructilactobacillus_ixorae-_-LC094494--_Ru20-1_T	0.664723035603608	0.254351
Fructilactobacillus_lindneri-_-X95421--_DSM_20690_T	0.664723035603608	0.230201
Fructilactobacillus_myrtifloralis-_-ON545727--_KI16_H9T	0.664723035603608	0.248111
Fructilactobacillus_sanfranciscensis-_-X76327--_ATCC_27651_T_T	0.664723035603608	0.252221
Fructilactobacillus_vespulae-_-JX863367--_DCY75_T	0.664723035603608	0.244131
Fructobacillus_americanaquae-_-ON545731--_KI3_B9T	0.664723035603608	0.353641
Fructobacillus_apis-_-LC705594--_W13T	0.664723035603608	0.341341
Fructobacillus_broussonetiae-_-MT026984--_M2-14_T	0.664723035603608	0.339241
Fructobacillus_cardui-_-ON155439--_TMW2.2452T	0.664723035603608	0.355031
Fructobacillus_durionis-_-AJ780981--_LMG_22556_=_LAB_1679_T	0.664723035603608	0.347531
Fructobacillus_ficulneus-_-AF360736--_FS-1_T	0.664723035603608	0.326521
Fructobacillus_fructosus-_-AEOP01000025--_KCTC_3544_T	0.664723035603608	0.344831
Fructobacillus_papyriferae-_-MT026981--_M1-10_T	0.664723035603608	0.353121
Fructobacillus_papyrifericola-_-MT026983--_M1-21_T	0.664723035603608	0.342071
Fructobacillus_parabroussonetiae-_-MT026985--_S1-1_T	0.664723035603608	0.342071
Fructobacillus_pseudoficulneus-_-AY169967--_LC51_T	0.664723035603608	0.335561
Fructobacillus_tropaeoli-_-AB542054--_F214-1_T	0.664723035603608	0.337651
Fuchsiella_alkaliacetigena-_-HQ828140--_Z-7100_T	0.569345124663082	0.322671
Fuchsiella_ferrireducens-_-JX566885--_Z-7101_T	0.569345124663082	0.320581
Fudania_jinshanensis-_-MK209065--_313_T	0.530446614976004	0.153152
Fuerstiella_marisgermanici-_-CP017641--_NH11_T	0.715342876400159	0.418332
Fulvibacter_tottoriensis-_-AB681890--_NBRC_102624_T	0.366985514500794	0.080172
Fulvimarina_endophytica-_-MH725565--_85_T	0.500018093602664	0.212511
Fulvimarina_manganoxydans-_-HQ622550--_8047_T	0.500018093602664	0.187431
Fulvimarina_pelagi-_-AY178860--_HTCC2506_T	0.500018093602664	0.224841
Fulvimonas_soli-_-AJ311653--_LMG_19981_T	0.61980906705016	0.139261
Fulvimonas_yonginensis-_-KJ490635--_5GHs31-2_T	0.61980906705016	0.136411
Fulvitalea_axinellae-_-JN699063--_VI.18_T	0.548264756224891	0.147842
Fulvivirga_aurantia-_-KX896698--_RKSG066_T	0.519683267918395	0.145471
Fulvivirga_imtechensis-_-FR687203--_AK7_T	0.519683267918395	0.118461
Fulvivirga_kasyanovii-_-DQ836305--_KMM_6220_T	0.519683267918395	0.093851
Fulvivirga_lutea-_-MT605802--_S481T	0.519683267918395	0.121831
Fulvivirga_lutimaris-_-KU563147--_TM-6_T	0.519683267918395	0.082111
Fulvivirga_marina-_-MW658171--_29W222_T	0.519683267918395	0.112241
Fulvivirga_sediminis-_-MW658189--_2943_T	0.519683267918395	0.130831
Fumia_xinanensis-_-MT905132--_NSJ-33_T	0.554319731815221	0.180082
Fundicoccus_fermenti-_-LC636452--_F-1_T	0.73279754625663	0.121881
Fundicoccus_ignavus-_-MN640086--_DSM_109652_T	0.73279754625663	0.121201
Fundidesulfovibrio_agrisoli-_-OM850684--_SG106_/type_materialtype_strain_of_FundidesulfovibrioagrisoliT	0.500002557583809	0.120101
Fundidesulfovibrio_butyratiphilus-_-AB303305--_BSY_T	0.500002557583809	0.082621
Fundidesulfovibrio_magnetotacticus-_-LC311577--_FSS-1T	0.500002557583809	0.106841
Fundidesulfovibrio_putealis-_-AUBQ01000027--_DSM_16056_T	0.500002557583809	0.092831
Fundidesulfovibrio_soli-_-OM850369--_SG60_/type_materialtype_strain_of_Fundidesulfovibrio_soliT	0.500002557583809	0.120791
Fundidesulfovibrio_terrae-_-ON221915--_SG127T	0.500002557583809	0.102661
Furfurilactobacillus_curtus-_-LC093898--_VTT_E-94560_T	0.664723035603608	0.210771
Furfurilactobacillus_milii-_-OK661007--_FUA3430_T	0.664723035603608	0.219711
Furfurilactobacillus_rossiae-_-AKZK01000036--_DSM_15814_T	0.664723035603608	0.216981
Furfurilactobacillus_siliginis-_-AB681446--_NBRC_101315_T	0.664723035603608	0.225151
Fuscovulum_blasticum-_-DQ342322--_ATCC_33485-_KC2138_T	0.767853624057732	0.059822
Fusibacter_bizertensis-_-KJ420408--_LTF_Kr01_T	0.732402505815651	0.040031
Fusibacter_ferrireducens-_-MW691139--_Q10-2T	0.732402505815651	0.055461
Fusibacter_fontis-_-LM999901--_KhalAKB1_T	0.732402505815651	0.032361
Fusibacter_paucivorans-_-AF050099--_SEBR_4211_T	0.732402505815651	0.064771
Fusibacter_tunisiensis-_-FR851323--_BELH1_T	0.732402505815651	0.044831
Fusicatenibacter_saccharivorans-_-AB698910--_HT03-11_T	0.449704201717945	2e-06
Fusobacterium_animalis-_-AB639143--_JCM_11025_T	0.57374086843903	0.340331
Fusobacterium_canifelinum-_-AY162221--_RMA_1036_T	0.57374086843903	0.319081
Fusobacterium_equinum-_-AJ295750--_horse_T	0.57374086843903	0.245241
Fusobacterium_gastrosuis-_-LN906797--_CDW1_T	0.57374086843903	0.252901
Fusobacterium_gonidiaformans-_-X55410--_ATCC_25563T_T	0.57374086843903	0.248081
Fusobacterium_hominis-_-MT905222--_NSJ-57_T	0.57374086843903	0.265881
Fusobacterium_mortiferum-_-AJ867032--_ATCC_25557_T	0.57374086843903	0.254001
Fusobacterium_naviforme-_-AJ006965--_DMS_20699-_NCTC_11464_T	0.57374086843903	0.311281
Fusobacterium_necrogenes-_-AJ867034--_ATCC_25556_T	0.57374086843903	0.256851
Fusobacterium_necrophorum_subsp._funduliforme-_-AB525413--_JCM_3724_T	0.57374086843903	0.252351
Fusobacterium_necrophorum_subsp._necrophorum-_-AJ867039--_ATCC_25286_T	0.57374086843903	0.253781
Fusobacterium_nucleatum_subsp._animalis-_-AFQD01000460--_ATCC_51191_T	0.57374086843903	0.340331
Fusobacterium_nucleatum_subsp._nucleatum-_-AE009951--_ATCC_25586_T	0.57374086843903	0.317671
Fusobacterium_nucleatum_subsp._polymorphum-_-AF287812--_ATCC_10953_T	0.57374086843903	0.276681
Fusobacterium_perfoetens-_-M58684--_ATCC_29250_T	0.57374086843903	0.255351
Fusobacterium_periodonticum-_-ACJY01000002--_ATCC_33693_T	0.57374086843903	0.263101
Fusobacterium_russii-_-M58681--_ATCC_25533_T	0.57374086843903	0.256971
Fusobacterium_simiae-_-AB616133--_JCM_17465_T	0.57374086843903	0.326151
Fusobacterium_ulcerans-_-X55412--_NCTC_12111T_T	0.57374086843903	0.258481
Fusobacterium_varium-_-AJ867036--_ATCC_8501_T	0.57374086843903	0.257421
Fusobacterium_vincentii-_-AABF01000111--_ATCC_49256_T	0.57374086843903	0.319061
Fusobacterium_watanabei-_-LC514065--_PAGU_1796_T	0.57374086843903	0.334801
Gabonibacter_massiliensis-_-LN881588--_GM7_T	0.44116207808316	0.271382
Gaetbulibacter_aestuarii-_-GU552681--_KYW382_T	0.399999998940403	0.035401
Gaetbulibacter_aquiaggeris-_-KR424451--_KEM-8_T	0.399999998940403	0.046961
Gaetbulibacter_lutimaris-_-JF739861--_D1-y4_T	0.399999998940403	0.031281
Gaetbulibacter_marinus-_-EF108219--_IMCC1914_T	0.399999998940403	0.044091
Gaetbulibacter_saemankumensis-_-AY883937--_SMK-12_T	0.399999998940403	0.047541
Gaiella_occulta-_-JF423906--_F2-233_T	0.52837780849934	2e-06
Galactobacter_caseinivorans-_-MH119720--_JZ_R-183_T	0.6576784385495	0.050171
Galactobacter_valiniphilus-_-MH119719--_JZ_R-35_T	0.6576784385495	0.048041
Galbibacter_marinus-_-EU928746--_ck-I2-15_T	0.345788356332725	0.115441
Galbibacter_mesophilus-_-AB681493--_NBRC_101624_T	0.345788356332725	0.123841
Galbitalea_soli-_-JX876866--_KIS82-1_T	0.205990168175539	0.031742
Galenea_microaerophila-_-JQ080912--_P2D_T	0.330510497272288	0.069192
Gallaecimonas_pentaromativorans-_-FM955224--_CEE_131_T	0.630331209424441	0.123291
Gallaecimonas_xiamenensis-_-JQ666155--_3-C-1_T	0.630331209424441	0.109691
Gallalistipes_aquisgranensis-_-MN055950--_ClaCZ119T	0.435949176071864	0.058252
Gallibacter_intestinalis-_-MT370328--_ClaCZ54_T	0.732402505815651	0.108931
Gallibacterium_anatis-_-AF228001--_F_149_T	0.49997661409416	0.125261
Gallibacterium_melopsittaci-_-EU423985--_F450_T	0.49997661409416	0.091741
Gallibacterium_salpingitidis-_-L06078--_CCUG_15564_T	0.49997661409416	0.114791
Gallibacterium_trehalosifermentans-_-EU339199--_52/S3/90_T	0.49997661409416	0.087851
Gallicola_barnesae-_-AB038361--_DSM_3244_T	0.759936111426607	0.184412
Gallintestinimicrobium_propionicum-_-JAOQJY000000000--_Sanger_16_T	0.449704201717945	0.082732
Galliscardovia_ingluviei-_-KT343146--_RP51_T	0.466748924286464	0.139832
Gandjariella_thermophila-_-LC203478--_UICC_B-83_T	0.483237852363594	0.054652
Gangjinia_marincola-_-FJ463655--_GJ16_T	0.390359406948756	0.147502
Gaoshiqia_sediminis-_-OP591330--_A06T	0.44116207808316	0.115502
Garciella_nitratireducens-_-AY176772--_Met_79-_DSM_15102-_CIP_107615_T	0.742268165715517	2e-06
Gardnerella_leopoldii-_-MH898660--_UGent06.41_T	0.466748924286464	0.002801
Gardnerella_piotii-_-MH898664--_UGent18.01_T	0.466748924286464	0.004921
Gardnerella_swidsinskii-_-MH898658--_GS9838-1_T	0.466748924286464	0.001411
Gardnerella_vaginalis-_-M58744--_ATCC_14018_T	0.466748924286464	0.017631
Garicola_koreensis-_-JX152781--_SJ5-4_T	0.658774338522923	0.111322
Garritya_polymorpha-_-AB078059--_IFO_16703_T	0.548264756224891	0.245052
Gehongia_tenuis-_-MT905128--_NSJ-53_T	1.10578680969405	0.207132
Gelatiniphilus_marinus-_-KT727029--_GYP-24_T	0.399999998940403	0.091012
Gelidibacter_algens-_-U62914--_ACAM_536T_T	0.457103927060647	0.008501
Gelidibacter_flavus-_-KU513826--_Con4_T	0.457103927060647	0.067391
Gelidibacter_gilvus-_-AF001369--_IC158_T	0.457103927060647	0.043561
Gelidibacter_japonicus-_-LC341257--_Bio7-1_T	0.457103927060647	0.061771
Gelidibacter_maritimus-_-MT822290--_F6074_T	0.457103927060647	0.055391
Gelidibacter_mesophilus-_-AJ344133--_2SM29T-_CECT_5103T_T	0.457103927060647	0.034721
Gelidibacter_pelagius-_-MZ145227--_DF109T	0.457103927060647	0.039101
Gelidibacter_salicanalis-_-AY694009--_IC162_T	0.457103927060647	0.019421
Gelidibacter_sediminis-_-KP015830--_S11-41_T	0.457103927060647	0.019151
Gellertiella_hungarica-_-LN651200--_RAM11_T	0.500018093602664	0.045832
Gelria_glutamica-_-AF321086--_TGO_T	0.672068908093654	2e-06
Gemella_asaccharolytica-_-EU427463--_WAL_1945J_T	0.542073600330023	0.251591
Gemella_bergeri-_-Y13365--_617-93_T	0.542073600330023	0.250901
Gemella_cuniculi-_-AJ251987--_M60449/99/1_T_T	0.542073600330023	0.222081
Gemella_haemolysans-_-L14326--_ATCC_10379_T	0.542073600330023	0.219421
Gemella_massiliensis-_-LT628479--_Marseille-P3249T	0.542073600330023	0.262691
Gemella_morbillorum-_-L14327--_ATCC_27824_LTP__T	0.542073600330023	0.219411
Gemella_palaticanis-_-Y17280--_M663-98-1_T	0.542073600330023	0.226861
Gemella_parahaemolysans-_-HM103931--_NTUH_1465_T	0.542073600330023	0.216061
Gemella_sanguinis-_-Y13364--_2045-94_T	0.542073600330023	0.216631
Gemella_taiwanensis-_-HM103934--_NTUH_5572_T	0.542073600330023	0.213911
Geminicoccus_roseus-_-ATYL01000002--_DSM_18922_T	0.483804274803158	0.249322
Geminisphaera_colitermitum-_-ABEA03000104--_TAV2_w_T	0.639694832492176	0.250892
Gemmata_massiliana-_-JX088244--_IIL30_/type_materialtype_strain_of_Gemmata_massilianaT	1.61950832114627	0.045261
Gemmata_obscuriglobus-_-X56305--_UQM_2246_T	1.61950832114627	0.037831
Gemmata_palustris-_-MW542577--_G18_/type_materialtype_strain_of_Gemmata_palustrisT	1.61950832114627	0.042451
Gemmatimonas_aurantiaca-_-AP009153--_T-27_T	0.447193577374781	0.212501
Gemmatimonas_phototrophica-_-CP011454--_AP64_n_T	0.447193577374781	0.217431
Gemmiger_formicilis-_-GU562446--_ATCC_27749_T	0.899980240408262	0.027111
Gemmiger_gallinarum-_-MN055967--_ClaCZ245_T	0.899980240408262	0.038421
Gemmobacter_aestuarii-_-KF732818--_CC-PW-75_T	0.767853624057732	0.068641
Gemmobacter_aquarius-_-MF991892--_HYN0069_T	0.767853624057732	0.059921
Gemmobacter_aquaticus-_-AB682173--_NBRC_104254_T	0.767853624057732	0.082921
Gemmobacter_aquatilis-_-FR733676--_DSM3857_T	0.767853624057732	0.071021
Gemmobacter_caeni-_-FJ386516--_DCA-1_T	0.767853624057732	0.076941
Gemmobacter_caeruleus-_-MK757920--_N8_T	0.767853624057732	0.104401
Gemmobacter_fontiphilus-_-FJ906694--_JS43_T	0.767853624057732	0.070291
Gemmobacter_fulvus-_-MZ317889--_con5_T	0.767853624057732	0.071061
Gemmobacter_intermedius-_-KM407667--_119/4_T	0.767853624057732	0.083981
Gemmobacter_lanyuensis-_-JN104393--_Orc-4_T	0.767853624057732	0.082061
Gemmobacter_lutimaris-_-MH778538--_YJ-T1-11_T	0.767853624057732	0.083151
Gemmobacter_megaterium-_-JN620361--_CF17_T	0.767853624057732	0.059131
Gemmobacter_nanjingensis-_-EU289803--_Y12_T	0.767853624057732	0.082271
Gemmobacter_nectariphilus-_-AUCM01000052--_DSM_15620_T	0.767853624057732	0.056861
Gemmobacter_serpentinus-_-MK972441--_HB-1_T	0.767853624057732	0.091481
Gemmobacter_straminiformis-_-KX832992--_CAM-8_T	0.767853624057732	0.065041
Gemmobacter_tilapiae-_-HQ111526--_Ruye-53_T	0.767853624057732	0.065081
Geoalkalibacter_ferrihydriticus-_-DQ309326--_Z-0531_T	0.405494564741246	0.102541
Geoalkalibacter_subterraneus-_-EU182247--_Red1_T	0.405494564741246	0.113391
Geoanaerobacter_pelophilus-_-U96918--_Dfr2_T	0.500008705460198	0.053472
Geobacillus_icigianus-_-KF631430--_G1w1_T	0.490750950562978	0.062951
Geobacillus_jurassicus-_-AY312404--_DS1_T	0.490750950562978	0.082291
Geobacillus_kaustophilus-_-AB681787--_NBRC_102445_T	0.490750950562978	0.074711
Geobacillus_lituanicus-_-EU484350--_BCRC_17562_T	0.490750950562978	0.082251
Geobacillus_proteiniphilus-_-GU459251--_1017_T	0.490750950562978	0.073321
Geobacillus_stearothermophilus-_-AB021196--_IFO12550_T	0.490750950562978	0.076061
Geobacillus_subterraneus-_-CP014342--_KCTC_3922_n_T	0.490750950562978	0.058181
Geobacillus_subterraneus_subsp._aromaticivorans-_-HE613733--_Ge1_T	0.490750950562978	0.060931
Geobacillus_thermocatenulatus-_-AY608935--_BGSC_93A1_T	0.490750950562978	0.086391
Geobacillus_thermodenitrificans_subsp._calidus-_-EU477773--_F84b_T	0.490750950562978	0.071961
Geobacillus_thermodenitrificans_subsp._thermodenitrificans-_-AY608961--_OHT-1_T	0.490750950562978	0.072621
Geobacillus_thermoleovorans-_-Z26923--_DSM_5366_T	0.490750950562978	0.076761
Geobacillus_uzenensis-_-AF276304--_U_-T-_T	0.490750950562978	0.082331
Geobacillus_vulcani-_-AJ293805--_3S-1_T	0.490750950562978	0.074701
Geobacter_anodireducens-_-KF006333--_SD-1_T	0.500008705460198	0.059491
Geobacter_argillaceus-_-DQ145534--_G12_T	0.500008705460198	0.050001
Geobacter_benzoatilyticus-_-MZ714560--_Jerry-YX_T	0.500008705460198	0.062261
Geobacter_grbiciae-_-AF335183--_TACP-5_T	0.500008705460198	0.048531
Geobacter_hydrogenophilus-_-U28173--_H2_T	0.500008705460198	0.045941
Geobacter_metallireducens-_-CP000148--_GS-15_T	0.500008705460198	0.047151
Geobacter_pickeringii-_-DQ145535--_G13_T	0.500008705460198	0.042951
Geobacter_psychrophilus-_-AY653549--_P35_T	0.500008705460198	0.057761
Geobacter_soli-_-KJ620987--_GSS01_T	0.500008705460198	0.060861
Geobacter_sulfurreducens_subsp._ethanolicus-_-AB762695--_OSK2A_T	0.500008705460198	0.054001
Geobacter_sulfurreducens_subsp._sulfurreducens-_-U13928--_PCA_T	0.500008705460198	0.052031
Geobacter_thiogenes-_-AF223382--_ATCC_BAA-34_LTP__T	0.500008705460198	0.081141
Geodermatophilus_africanus-_-HE654550--_DSM_45422_T	0.321813622215738	0.075371
Geodermatophilus_amargosae-_-HF679056--_DSM_46136_T	0.321813622215738	0.094441
Geodermatophilus_aquaeductus-_-LN626272--_BMG_801_T	0.321813622215738	0.097571
Geodermatophilus_arenarius-_-HE654547--_CF_5/4_T	0.321813622215738	0.111391
Geodermatophilus_bullaregiensis-_-LN626271--_BMG841_T	0.321813622215738	0.109281
Geodermatophilus_chilensis-_-KX943328--_B12_T	0.321813622215738	0.065561
Geodermatophilus_daqingensis-_-KX881378--_WT-2-1_T	0.321813622215738	0.106452
Geodermatophilus_dictyosporus-_-HF970584--_G-5_T	0.321813622215738	0.109291
Geodermatophilus_marinus-_-MG200147--_LHW52908_T	0.321813622215738	0.074561
Geodermatophilus_nigrescens-_-JN656711--_YIM_75980_T	0.321813622215738	0.113571
Geodermatophilus_normandii-_-HE654546--_CF_5/3_T	0.321813622215738	0.095841
Geodermatophilus_obscurus-_-X92356--_DSM_43160_T	0.321813622215738	0.076081
Geodermatophilus_poikilotrophus-_-HF970583--_DSM_44209_=_G18_T	0.321813622215738	0.058411
Geodermatophilus_pulveris-_-LN626270--_BMG_825_T	0.321813622215738	0.062991
Geodermatophilus_ruber-_-EU438905--_CPCC_201356_T	0.321813622215738	0.071081
Geodermatophilus_sabuli-_-LN626269--_BMG_8133_T	0.321813622215738	0.063641
Geodermatophilus_saharensis-_-HE654551--_CF5/5_T	0.321813622215738	0.102211
Geodermatophilus_siccatus-_-HE654548--_CF_6/1_T	0.321813622215738	0.065481
