sequence	trait1	metadata_NSTI
Brucella_rhizosphaerae-_-AM490632--_PR17_T	28.8548184053721	0.05303
Brucella_thiophenivorans-_-AM490617--_DSM_7216_T	28.8548184053721	0.05522
Brucella_tritici-_-AJ242584--_SCII24_T	28.8548184053721	0.03483
Brucella_vulpis-_-LN997863--_F60_T	25.4787846604971	0.00435
Brucepastera_parasyntrophica-_-OK632443--_RmG11T	31.5306946948086	0.079971
Brumimicrobium_aurantiacum-_-KR528475--_N62_T	21.8352056084636	0.05862
Brumimicrobium_mesophilum-_-DQ660382--_YH207_T	21.8352056084636	0.06648
Brumimicrobium_salinarum-_-MG978989--_LHR20_T	21.8352056084636	0.06226
Bryobacter_aggregatus-_-AM162405--_MPL3_T	35.4870566011107	0.318851
Bryocella_elongata-_-FR666706--_SN10_T	35.4870566011107	0.084781
Buchananella_hordeovulneris-_-X82448--_C.I.P._103149T_T	33.9358112842883	0.145951
Buchnera_aphidicola-_-M63246--_primary_endosymbiont_of_Schizaphis_graminum_LTP__T	29.2034818589876	0.155011
Budvicia_diplopodorum-_-HE574451--_D9_=_DSM_21983_T	26.9882212887168	0.02428
Bullifex_porci-_-MN537494--_DSM_105750_T	37.9994206897828	0.181932
Burkholderia_aenigmatica-_-LR760817--_LMG__13014_T	29.2853346886462	0.00489
Burkholderia_anthina-_-HQ849074--_LMG_20980_T	29.2853346886462	0.00908
Burkholderia_arboris-_-AM747630--_R-24201_T	29.3658879459316	0.00769
Burkholderia_catarinensis-_-KR013050--_89_T	29.3658879459316	0.01328
Burkholderia_cenocepacia-_-AF148556--_LMG_16656_T	32.594631023206	0.0028
Burkholderia_contaminans-_-JX986975--_LMG_23361_T	29.3658879459316	0.0063
Burkholderia_diffusa-_-AM747629--_R-15930_T	29.3658879459316	0.00491
Burkholderia_gladioli-_-EU024168--_CIP_105410_T	29.3454807568079	0.02481
Burkholderia_guangdongensis-_-KP938220--_DHOM02_T	28.2541747592376	0.03639
Burkholderia_humptydooensis-_-CP013380--_MSMB43_T	28.2541747592376	0.0203
Burkholderia_lata-_-CP000150--_383_T	29.3658879459316	0.00839
Burkholderia_latens-_-AM747628--_R-5630_T	34.3410871049657	0.0056
Burkholderia_mallei-_-AF110188--_ATCC_23344_T	28.2541747592376	0.00211
Burkholderia_mayonis-_-CP013386--_BDU6T	28.2541747592376	0.0189
Burkholderia_metallica-_-AM747632--_R-16017_T	29.2853346886462	0.00699
Burkholderia_oklahomensis-_-DQ108388--_C6786_T	28.2541747592376	0.02872
Burkholderia_orbicola-_-MT928519--_Tatl-371_T	29.3454807568079	0.013
Burkholderia_plantarii-_-U96933--_LMG9035T_T	29.3454807568079	0.01679
Burkholderia_pseudomultivorans-_-HE962386--_LMG_26883_T	29.909530043485	0.01328
Burkholderia_puraquae-_-KX278717--_CAMPA_1040_T	29.3454807568079	0.00841
Burkholderia_pyrrocinia-_-U96930--_LMG14191T_T	28.2541747592376	0.01683
Burkholderia_savannae-_-CP013417--_MSMB0266T	28.2541747592376	0.02522
Burkholderia_singularis-_-LK023501--_LMG_28154_T	28.2479915269452	0.01613
Burkholderia_stabilis-_-AF097533--_LMG_14294_T	29.3454807568079	0.01399
Burkholderia_stagnalis-_-LK023502--_LMG_28156_T	29.3454807568079	0.01889
Burkholderia_territorii-_-LK023503--_LMG_28158_T	29.2853346886462	0.00351
Burkholderia_ubonensis-_-AB030584--_GTC-P3-415_T	29.909530043485	0.00924
Buttiauxella_brennerae-_-AJ233401--_DSM_9396_T	29.9400535405715	0.00417
Buttiauxella_ferragutiae-_-AJ233402--_DSM_9390_T	29.9400535405715	0.00626
Buttiauxella_gaviniae-_-AJ233403--_DSM_9393_T	29.9400535405715	0.0188
Buttiauxella_izardii-_-AJ233404--_DSM_9397_T	29.9400535405715	0.01184
Buttiauxella_noackiae-_-AJ233405--_DSM_9401_T	29.9400535405715	0.01394
Buttiauxella_warmboldiae-_-AJ233406--_DSM_9404_T	29.9400535405715	0.01949
Butyratibacter_algicola-_-KX989462--_B15_T	26.1092233072935	0.063631
Butyribacter_intestini-_-KT388745--_TF01-11_T	36.5438040329209	0.173031
Butyricicoccus_faecihominis-_-LC082228--_KS-2_T	44.9347792385684	0.20137
Butyricicoccus_intestinisimiae-_-MZ310600--_MSJd-7_T	44.9347792385684	0.19085
Butyricicoccus_porcorum-_-MF469066--_BB10_T	44.9347792385684	0.19154
Butyricicoccus_pullicaecorum-_-EU410376--_25-3_T	44.9347792385684	0.17486
Butyricimonas_faecalis-_-MG963286--_H184_T	33.1424873521739	0.09598
Butyricimonas_faecihominis-_-AB916501--_180-3_T	33.1424873521739	0.08043
Butyricimonas_paravirosa-_-AB916502--_214-4_T	33.1424873521739	0.07968
Butyricimonas_virosa-_-AB443949--_JCM_15149_T	33.1424873521739	0.08032
Butyrivibrio_hungatei-_-AJ428553--_JK_615_T	36.6953264064514	0.09354
Butyrivibrio_proteoclasticus-_-CP001811--_B316_T	36.6953264064514	0.09906
Byssovorax_cruenta-_-AJ833647--_By_c2_=_DSM_14553_T	34.5403029217803	0.062501
Bythopirellula_goksoeyrii-_-KF607112--_Pr1d_source__________/notetype_strain_of_Bythopirellula_goksoyriT	31.1111896293608	0.33482
Bythopirellula_polymerisocia-_-MK554548--_Pla144T	31.1111896293608	0.33254
Caballeronia_arationis-_-FCOG02000237--_LMG_29324_T	27.8246048183865	0.05507
Caballeronia_arvi-_-FCOM02000208--_LMG_29317_T	27.8246048183865	0.06907
Caballeronia_calidae-_-FCOX02000168--_LMG_29321_T	27.8246048183865	0.06489
Caballeronia_catudaia-_-FCOF02000102--_LMG_29318_T	27.8246048183865	0.06348
Caballeronia_choica-_-AY949196--_RA1-8_T	27.8246048183865	0.05433
Caballeronia_concitans-_-FCNV02000034--_LMG_29315_T	27.8246048183865	0.05996
Caballeronia_cordobensis-_-HG324048--_LMG_27620_T	27.8246048183865	0.06139
Caballeronia_fortuita-_-FCNX02000042--_LMG_29320_T	27.8246048183865	0.07752
Caballeronia_glathei-_-U96935--_LMG14190T_T	27.8246048183865	0.04386
Caballeronia_glebae-_-FCOJ02000126--_LMG_29325_T	27.8246048183865	0.06349
Caballeronia_grimmiae-_-JN256678--_R27_T	27.8246048183865	0.06138
Caballeronia_humi-_-AY949193--_RA1-5_T	27.8246048183865	0.04341
Caballeronia_hypogeia-_-FCOA02000075--_LMG_29322_T	27.8246048183865	0.06417
Caballeronia_insecticola-_-AP013058--_RPE64_n_T	27.8246048183865	0.05157
Caballeronia_jiangsuensis-_-KJ400396--_MP-1_T	27.8246048183865	0.08029
Caballeronia_megalochromosomata-_-KF155693--_JC2949_T	27.8246048183865	0.07822
Caballeronia_mineralivorans-_-AEJF01000000--_PML1-12-_T	27.8246048183865	0.0572
Caballeronia_novacaledonica-_-FR872397--_STM10272__68_T	27.8246048183865	0.05616
Caballeronia_pedi-_-FCOE02000091--_LMG_29323__T	27.8246048183865	0.06208
Caballeronia_peredens-_-FCOH02000055--_LMG_29314_T	27.8246048183865	0.05157
Caballeronia_ptereochthonis-_-FCOB02000074--_LMG_29326_T	27.8246048183865	0.05787
Caballeronia_sordidicola-_-AF512827--_SNU_020123_T	27.8246048183865	0.05787
Caballeronia_telluris-_-HE981727--_LMG_22936_=_CCUG_63060_=_R-23326_=_A57-4_T	27.8246048183865	0.05506
Caballeronia_temeraria-_-FCOI02000076--_LMG_29319_T	27.8246048183865	0.0768
Caballeronia_terrestris-_-HE981726--_LMG_22937_=_CCUG_63062_=_R-23321_=_A13-11R-23321_T	27.8246048183865	0.04173
Caballeronia_turbans-_-FCOD02000076--_LMG_29316_T	27.8246048183865	0.05507
Caballeronia_udeis-_-AY154367--_Hg2_T	27.8246048183865	0.05789
Caballeronia_zhejiangensis-_-HM802212--_OP-1_T	27.8246048183865	0.06488
Caecibacterium_sporoformans-_-HQ452857--_77-5d_T	35.2850838631829	0.131191
Caedibacter_caryophilus-_-X71837--_221_T	27.6822242268694	0.210681
Caedibacter_taeniospiralis-_-AY102612--_51k_LTP__T	30.0823947721838	0.187151
Caenibacillus_caldisaponilyticus-_-LC062711--_B157_T	33.5364773074398	0.164071
Caenimicrobium_hargitense-_-KM083134--_CGII-59m2_T	34.7464885804727	0.058911
Caenimonas_aquaedulcis-_-OL587860--_DR4-4T	26.2596962754425	0.02675
Caenimonas_soli-_-MN519471--_S4_T	27.3827679118898	0.03426
Caenimonas_terrae-_-GU181268--_SGM1-15_T	27.3827679118898	0.03448
Caenispirillum_bisanense-_-EF100694--_K92_T	27.5057992846034	0.04054
Caenispirillum_deserti-_-HG974543--_JC232_T	27.5057992846034	0.01451
Calculibacillus_koreensis-_-KF933847--_b-5_T	33.524021756641	0.149691
Caldalkalibacillus_mannanilyticus-_-AB043864--_AM-001_T	33.524021756641	0.14922
Caldalkalibacillus_thermarum-_-AY753654--_HA6_T	52.873370302036	0.14556
Caldalkalibacillus_uzonensis-_-DQ221694--_JW/WZ-YB58_T	52.873370302036	0.15236
Caldanaerobacter_subterraneus_subsp._pacificus-_-ABXP01000185--_DSM_12653_T	68.1823265288195	0.01123
Caldanaerobacter_subterraneus_subsp._subterraneus-_-AF195797--_SEBR_7858-_LA61_T	68.1823265288195	0.08179
Caldanaerobacter_subterraneus_subsp._yonseiensis-_-AF212925--_KB1_T	68.1823265288195	0.02876
Caldanaerobacter_uzonensis-_-EF195126--_K67_T	68.1823265288195	0.04246
Caldanaerobius_fijiensis-_-EF507903--_JW/YJL-F3_T	54.9705259413783	0.05268
Caldanaerobius_zeae-_-U75993--_mel2_T	54.9705259413783	0.0174
Caldanaerovirga_acetigignens-_-EF530069--_JW/SA-NV4_T	67.155382599957	0.069701
Calderihabitans_maritimus-_-AB758274--_KKC1_T	55.1419020743774	0.198782
Caldibacillus_debilis-_-AJ564616--_Tf_T	52.873370302036	0.13895
Caldibacillus_hisashii-_-AB618491--_N-11_T	31.5387849266236	0.10355
Caldibacillus_kokeshiiformis-_-JX848633--_MO-04_T	31.5387849266236	0.1161
Caldibacillus_lycopersici-_-KC849424--_CC-Bw-5_T	33.730130695153	0.14012
Caldibacillus_pasinlerensis-_-MG768952--_P1_T	31.5387849266236	0.11925
Caldibacillus_thermoamylovorans-_-L27478--_CNCM_I-1378_T	31.5387849266236	0.1077
Caldibacillus_thermolactis-_-AY397764--_R-6488_T	31.5387849266236	0.11956
Caldicellulosiruptor_acetigenus-_-AY772476--_X6B_T	72.7720668620934	0.0063
Caldicellulosiruptor_changbaiensis-_-JX280492--_CBS-Z_T	66.0021082072153	0.05157
Caldicellulosiruptor_diazotrophicus-_-LC603168--_YA01_T	70.3755948104827	0.03914
Caldicellulosiruptor_hydrothermalis-_-CP002219--_108_T	70.3755948104827	0.02938
Caldichromatium_japonicum-_-MN999710--_No.7_T	26.2222633743853	0.130222
Caldicoprobacter_algeriensis-_-GU216701--_TH7C1_T	45.9452185194394	0.24238
Caldicoprobacter_faecalis-_-FR749980--_DSM_20678_T	45.9452185194394	0.24096
Caldicoprobacter_guelmensis-_-JQ707908--_D2C22_T	45.9452185194394	0.24429
Caldicoprobacter_oshimai-_-AB450762--_JW/HY-331_T	45.9452185194394	0.23471
Caldilinea_tarbellica-_-HM134893--_D1-25-10-4_T	49.5205672544232	0.0231
Caldimicrobium_rimae-_-EF554596--_DS_T	61.422241863008	0.08721
Caldimicrobium_thiodismutans-_-LC055107--_TF1_T	61.422241863008	0.10312
Caldimonas_brevitalea-_-AM410613--_K481-B101__ATCC_53080__DSM_7029_T	31.3111322126239	0.040071
Caldimonas_caldifontis-_-KF771277--_YIM_78140_T	31.3111322126239	0.042861
Caldimonas_taiwanensis-_-AY845052--_On1_T	31.3111322126239	2e-05
Caldimonas_tepidiphila-_-MF509591--_YIM_730274_T	31.3111322126239	0.059201
Caldimonas_thermodepolymerans-_-AY152824--_K14_T	31.3111322126239	0.06303
Caldisalinibacter_kiritimatiensis-_-KC608867--_L21-TH-D2_T	47.1598709097113	0.113581
Calditerricola_yamamurae-_-AB308475--_YMO722_T	52.873370302036	0.01835
Caldithrix_palaeochoryensis-_-FJ999729--_MC_T	47.4068087609003	0.04427
Caldivirga_maquilingensis-_-AB013926--_IC-167_T	86.1620050944825	0.106611
Caldovatus_aquaticus-_-MZ669993--_SYSUG05006_T	34.3529858177481	0.1664
Caldovatus_sediminis-_-MF446885--_YIM_72346_T	34.3529858177481	0.14867
Calidifontibacillus_erzurumensis-_-MG777517--_P2_T	34.413078856355	0.11301
Calidifontibacter_indicus-_-EF187228--_PC_IW02_T	28.3345312001984	0.09039
Calidifontibacter_terrae-_-KU881047--_R161_T	28.3345312001984	0.08433
Calidithermus_chliarophilus-_-X84212--_ALT-8_T	51.573356823899	0.09774
Calidithermus_roseus-_-KP232921--_YIM_71031_T	51.573356823899	0.01871
Calidithermus_terrae-_-KF603888--_YIM_77755_T	51.573356823899	0.09699
Caloramator_boliviensis-_-FM244718--_45B_T	53.7710191193336	0.01348
Caloramator_coolhaasii-_-AF104215--_Z_T	54.7026391339689	0.030321
Caloramator_fervidus-_-L09187--_RT4._B1_T	54.7026391339689	0.05892
Caloramator_indicus-_-X75788--_IndiB4_T	54.7026391339689	0.019811
Caloramator_mitchellensis-_-GU723692--_VF08_T	54.7026391339689	0.09819
Caloramator_proteoclasticus-_-X90488--_Uruguayensis_T	54.7026391339689	0.037111
Caloramator_quimbayensis-_-JN648101--_USBA_A_T	53.7710191193336	0.09485
Caloranaerobacter_ferrireducens-_-KC794016--_DY22619_T	47.1598709097113	0.03648
Caloribacterium_cisternae-_-JF262044--_SGL43_T	54.9705259413783	0.229671
Calorimonas_adulescens-_-MK787307--_A05MB_T	54.9705259413783	0.231831
Calorithrix_insularis-_-KU306340--_KR_T	47.4068087609003	0.198071
Calycomorphotria_hydatis-_-MK554537--_V22_T	30.4492470819769	0.253861
Camelimonas_abortus-_-FR851926--_UK34/07-5_T	27.2825559286256	0.1417
Camelimonas_fluminis-_-KM979560--_XZ2_T	27.2825559286256	0.12373
Camelimonas_lactis-_-FN430422--_M_2040_T	27.2825559286256	0.12157
Camelliibacillus_cellulosilyticus-_-MG786604--_THG-YT1_T	33.5364773074398	0.152661
Caminibacter_hydrogeniphilus-_-AJ309655--_AM1116_T	45.5881988714373	0.04738
Caminibacter_profundus-_-AJ535664--_CR_T	45.5881988714373	0.04567
Caminicella_sporogenes-_-AJ320233--_AM1114_T	40.5046925577141	0.288471
Campylobacter_anatolicus-_-MW342693--_faydin-G140T	36.6426813610232	0.08485
Campylobacter_armoricus-_-MK632223--_CA656_T	37.0777926843079	0.02356
Campylobacter_aviculae-_-MK458937--_MIT17-670T	37.0001802146305	0.01779
Campylobacter_bilis-_-MT192300--_VicNov18_T	37.0777926843079	0.02495
Campylobacter_blaseri-_-MG013475--_17S00004-5_T	36.2481346946157	0.12996
Campylobacter_canadensis-_-EF621894--_L266_T	37.0000342010528	0.09787
Campylobacter_coli-_-AINS01000034--_LMG_9860_T	37.0000342010528	0.01706
Campylobacter_corcagiensis-_-KF745861--_CIT_045_T	35.928787770091	0.06259
Campylobacter_estrildidarum-_-NXLZ01000001--_MIT_17-664T	37.0001802146305	0.00926
Campylobacter_fetus_subsp._fetus-_-DQ174127--_ATCC_27374_T	36.9999383849545	0.00077
Campylobacter_geochelonis-_-FIZP01000000--_RC20_T	36.2481346946157	0.12137
Campylobacter_helveticus-_-U03022--_NCTC_12470_LTP__T	37.7341561662589	0.03136
Campylobacter_hepaticus-_-KU886019--_HV10_T	37.0777926843079	0.02566
Campylobacter_hyointestinalis_subsp._hyointestinalis-_-AF097689--_NCTC11608_T	36.999985427143	0.01852
Campylobacter_hyointestinalis_subsp._lawsonii-_-AF097685--_CHY5_T	37.0000342010528	0.02994
Campylobacter_iguaniorum-_-KF425533--_1485E_T	36.999985427143	0.03494
Campylobacter_jejuni_subsp._doylei-_-DQ174144--_LMG_8843_T	37.0001802146305	0.00285
Campylobacter_lari_subsp._concheus-_-AM922330--_LMG_21009_T	37.0777926843079	0.00926
Campylobacter_lari_subsp._lari-_-AY621114--_ATCC_35221_T	37.0777926843079	0.01426
Campylobacter_majalis-_-LR989048--_LMG7974_T	36.6426813610232	0.06419
Campylobacter_massiliensis-_-MT882021--_Marseille-Q3452T	36.9316456077143	0.03203
Campylobacter_mucosalis-_-DQ174173--_ATCC_43264_T	36.6426813610232	0.06347
Campylobacter_novaezeelandiae-_-MK791741--_B423b_T	37.0777926843079	0.03426
Campylobacter_ornithocola-_-LXSU01000078--_WBE38_T	37.0777926843079	0.01352
Campylobacter_peloridis-_-AM922331--_LMG_23910_T	37.0777926843079	0.02782
Campylobacter_pinnipediorum_subsp._caledonicus-_-CP017018--_RM18020_T	36.6426813610232	0.05867
Campylobacter_pinnipediorum_subsp._pinnipediorum-_-CP012546--_RM17260_T	36.6426813610232	0.05867
Campylobacter_portucalensis-_-MN417497--_FMV-PI01_T	35.928787770091	0.08718
Campylobacter_showae-_-DQ174155--_CCUG_30254_T	36.9316456077143	0.03148
Campylobacter_sputorum_subsp._bubulus-_-DQ174151--_NCTC_11367_T	36.954750947088	0.10977
Campylobacter_sputorum_subsp._sputorum-_-X67775--_biovar_sputorum-LMG_7795_T	36.954750947088	0.11117
Campylobacter_subantarcticus-_-AM933371--_LMG_24377_T	37.0777926843079	0.00926
Campylobacter_suis-_-LR989049--_LMG8286_T	36.6426813610232	0.05993
Campylobacter_taeniopygiae-_-MK458935--_MIT10-5678T	37.0001802146305	0.01779
Campylobacter_troglodytis-_-HQ864828--_MIT_05-9149_/type_materialtype_strain_of_Campylobacter_troglodytis_/notetype_strain_of_Campylobacter_troglodytisT	38.8355422096416	0.05358
Campylobacter_volucris-_-FM883694--_LMG_24380_T	37.0777926843079	0.01355
Campylobacter_vulpis-_-KU855045--_251_T	38.8355422096416	0.0057
Candidimonas_bauzanensis-_-GQ246953--_BZ59_T	34.7464885804727	0.05756
Candidimonas_humi-_-FN556192--_SC-092_T	34.7464885804727	0.06133
Candidimonas_nitroreducens-_-FN556191--_SC-089_T	34.7464885804727	0.05779
Canibacter_oris-_-HG326599--__IMMIB_Q2029717_T	28.4070679881008	0.08285
Canibacter_zhoujuaniae-_-MN826686--_ZJ784T	28.4070679881008	0.07357
Canibacter_zhuwentaonis-_-MZ227580--_lx-72T	28.4070679881008	0.10819
Canicola_haemoglobinophilus-_-AY362907--_CCUG_3714_T	36.85615633003	0.083911
Capillibacterium_thermochitinicola-_-MN602556--_UUS1-1_T	43.449585017384	0.260282
Capillimicrobium_parvum-_-OK489469--_0166_1T	43.5184847022198	0.099591
Capnocytophaga_canis-_-GQ167580--_CcD38_T	35.3652588804149	0.05738
Capnocytophaga_catalasegens-_-AB623212--_KC07084T	34.0435938454552	0.12487
Capnocytophaga_felis-_-LC411961--_KC07070_T	35.3652588804149	0.03542
Capnocytophaga_haemolytica-_-CP014227--_CCUG_32990_n_T	35.3652588804149	0.11704
Capnocytophaga_leadbetteri-_-DQ009623--_AHN8855_T	35.3652588804149	0.05315
Capnocytophaga_periodontitidis-_-MW341441--_p1a2_T	35.3652588804149	0.07302
Caproicibacter_fermentans-_-MN851263--_EA1_T	38.4017143018885	0.168211
Caproicibacterium_amylolyticum-_-MT875034--_LBM18003_T	38.4017143018885	0.18962
Caproicibacterium_lactatifermentans-_-MT580120--_LBM19010T	38.4017143018885	0.1996
Caproiciproducens_galactitolivorans-_-FJ805840--_BS-1_T	38.4017143018885	0.15216
Capsulimonas_corticalis-_-LC318429--_AX-7_T	48.5910609623105	0.293872
Carboxydocella_manganica-_-GU584133--_SLM61_T	43.449585017384	0.24504
Carboxydocella_sporoproducens-_-AY673988--_Kar_T	43.449585017384	0.26243
Carboxydocella_thermautotrophica-_-AY061974--_41_T	43.449585017384	0.24769
Carboxydothermus_ferrireducens-_-U76363--_JW/AS-Y7_T	57.42454585566	0.0419
Carboxydothermus_islandicus-_-GQ324698--_SET_IS-9_T	57.42454585566	0.04523
Carboxydothermus_pertinax-_-AB573431--_Ug1_T	57.42454585566	0.07564
Carboxydothermus_siderophilus-_-EF542810--_1315_T	57.42454585566	0.06779
Carboxylicivirga_flava-_-KR809872--_Q15_T	30.2580831834595	0.17106
Carboxylicivirga_linearis-_-KP172527--_FB218_T	30.2580831834595	0.17914
Carboxylicivirga_marina-_-MW532703--_N1Y132T	30.2580831834595	0.1536
Carboxylicivirga_mesophila-_-JQ672625--_MEBiC_07026_T	30.2580831834595	0.16775
Carboxylicivirga_sediminis-_-KY800901--_JR1_T	30.2580831834595	0.14863
Carboxylicivirga_taeanensis-_-KF620113--_MEBiC_08903_T	30.2580831834595	0.15247
Carideicomes_alvinocaridis-_-MH997491--_SCR17_T	27.7321095191051	0.056691
Carnimonas_nigrificans-_-Y13299--_CTCBS1_T	27.8956777463716	0.103761
Carnobacterium_antarcticum-_-MG734178--_CP1_T	32.3537164041278	0.07431
Carnobacterium_divergens-_-M58816--_DSM_20623_T	32.3537164041278	0.05131
Carnobacterium_funditum-_-S86170--_pf3_T	32.3537164041278	0.05454
Carnobacterium_gallinarum-_-AJ387905--_DSM_4847-T--_NCFB_2766-T-_T	32.3537164041278	0.05829
Carnobacterium_iners-_-HE583595--_LMG_26642_=_TM377_=_R-36997_T	32.3537164041278	0.0345
Carnobacterium_inhibens_subsp._gilichinskyi-_-Z73313--_K1_T	30.4858186138767	0.01179
Carnobacterium_maltaromaticum-_-M58825--_DSM_20342_T	32.3537164041278	0.05211
Carnobacterium_mobile-_-AB083414--_DSM_4848_T	32.3537164041278	0.07403
Carnobacterium_pleistocenium-_-AF450136--_FTR1_T	30.4858186138767	0.0104
Carnobacterium_viridans-_-AF425608--_MPL-11_T	32.3537164041278	0.01386
Caryophanon_latum-_-X70314--_NCIMB_9533_T	31.5522965990095	0.09188
Caryophanon_tenue-_-X70315--_NCDO_2324_T	31.5522965990095	0.09121
Casimicrobium_huifangae-_-MN135307--_SJ-1_T	29.69998957858	0.14999
Castellaniella_caeni-_-AB166879--_Ho-11_T	34.7464885804727	0.11268
Castellaniella_daejeonensis-_-GQ241321--_MJ06_T	34.7464885804727	0.10078
Castellaniella_defragrans-_-AJ005447--_54Pin_T	34.7464885804727	0.10077
Castellaniella_denitrificans-_-U82826--_NKNTAU_T	34.7464885804727	0.10423
Castellaniella_fermenti-_-KX988314--_CC-YTH191_T	34.7464885804727	0.13899
Castellaniella_ginsengisoli-_-EU873313--_DCY36_T	34.7464885804727	0.10649
Castellaniella_hirudinis-_-JQ319891--_E103_T	34.7464885804727	0.11453
Catalinimonas_alkaloidigena-_-JN368461--_CNU-914_T	23.108694479833	0.18036
Catalinimonas_niigatensis-_-AB847959--_A6F-52_T	23.108694479833	0.1673
Catellatospora_bangladeshensis-_-AB200233--_2-70-23-_T	28.4545018160116	0.05964
Catellatospora_chokoriensis-_-AB200231--_2-25-1-_T	28.4545018160116	0.04258
Catellatospora_citrea_subsp._citrea-_-AF152106--_IMSNU_22008T_T	28.4545018160116	0.04329
Catellatospora_citrea_subsp._methionotrophica-_-AF152107--_IMSNU_22006_T	28.4545018160116	0.04964
Catellatospora_coxensis-_-AB200232--_2-29-17-_T	28.4545018160116	0.04469
Catellatospora_paridis-_-KP208837--_NEAU-CL2_T	28.4545018160116	0.04893
Catellatospora_sichuanensis-_-LC223606--_H14505_T	28.4545018160116	0.05039
Catellatospora_tagetis-_-KJ522750--_NEAU-YJC4_T	28.4545018160116	0.06247
Catellatospora_tritici-_-MZ434949--_NEAU-YM18_T	28.4545018160116	0.05179
Catellatospora_vulcania-_-KF990993--_NEAU-JM1_T	28.4545018160116	0.04893
Catellicoccus_marimammalium-_-AMYT01000015--_M35/04/3_T	33.5996621413918	0.085571
Catenibacillus_scindens-_-FJ711049--_CG19-1_T	36.5438040329209	0.139821
Catenisphaera_adipataccumulans-_-AB537978--_GK12_T	36.970984087867	0.134101
Catenococcus_thiocycli-_-AF139723--_TG_5-3_T	28.4846002213767	0.046271
Catenovulum_agarivorans-_-GQ262000--_YM01_T	26.111758346174	0.15522
Catenovulum_maritimum-_-KJ659912--_Q1_T	26.111758346174	0.16642
Catenovulum_sediminis-_-KT932356--_D2_T	26.111758346174	0.16775
Catenulispora_acidiphila-_-CP001700--_DSM_44928_T	30.8769259706871	0.15472
Catenulispora_fulva-_-FJ796419--_SA-246_T	30.8769259706871	0.12214
Catenulispora_graminis-_-HM748599--_BR-34_T	30.8769259706871	0.11434
Catenulispora_pinisilvae-_-MT785436--_NH11_T	30.8769259706871	0.16458
Catenulispora_pinistramenti-_-MW577118--_NL8T	30.8769259706871	0.16391
Catenulispora_rubra-_-AB180773--_Aac-30_T	30.8769259706871	0.15047
Catenulispora_subtropica-_-AB327248--_TT_99-48_-=_NBRC_103395-_T	30.8769259706871	0.12999
Catenulispora_yoronensis-_-AB327250--_TT_N02-20_-=_NBRC_103397-_T	30.8769259706871	0.11932
Catonella_morbi-_-X87151--_ATCC_51271_T	36.8699367220995	0.204081
Caulifigura_coniformis-_-MK554532--_Pan44_T	30.4492470819769	0.217341
Caulobacter_daechungensis-_-JX861096--_H-E3-2_T	17.7156500037485	0.06664
Caulobacter_flavus-_-CP026100--_RHGG3_n_T	17.7156500037485	0.03842
Caulobacter_fusiformis-_-AJ227759--_ATCC_15257-T-_T	17.7156500037485	0.05524
Caulobacter_ginsengisoli-_-AB271055--_Gsoil_317_T	17.7156500037485	0.04634
Caulobacter_henricii-_-AJ227758--_ATCC_15253-T-_T	17.7156500037485	0.06087
Caulobacter_hibisci-_-KX263320--_THG-AG3.4_T	17.7156500037485	0.03263
Caulobacter_mirabilis-_-AJ227774--_FWC_38_T	17.7156500037485	0.05752
Caulobacter_profundus-_-KF360052--_DS48-5-2_T	17.7156500037485	0.05777
Caulobacter_rhizosphaerae-_-KX792139--_7F14_T	17.7156500037485	0.03842
Caulobacter_segnis-_-AB023427--_MBIC2835_T	17.7156500037485	0.00578
Caulobacter_soli-_-MT026974--_Ji-3-8_T	17.7156500037485	0.04355
Cavicella_subterranea-_-JX458449--_W2.09-231_T	30.490393339614	0.169581
Caviibacter_abscessus-_-LOQG01000014--_CCUG_39713_T	36.9490378355494	0.136821
Caviibacterium_pharyngocola-_-AJ438685--_CCUG_16493_T	36.85615633003	0.078271
Cecembia_calidifontis-_-HE806326--_RQ-33_T	25.1114966781938	0.06857
Cecembia_rubra-_-KJ361469--_YIM_78110_T	25.1114966781938	0.07854
Cedecea_lapagei-_-KY797643--_DSM_4587_T	29.636363085099	0.01056
Cedecea_neteri-_-AB086230--_GTC1717_T	29.636363085099	0.01685
Celeribacter_arenosi-_-AB564595--_KMM_9024_T	26.951145092001	0.11512
Celeribacter_baekdonensis-_-HM997022--_L-6_T	26.951145092001	0.10131
Celeribacter_ethanolicus-_-KT852989--_NH195_T	26.951145092001	0.15148
Celeribacter_halophilus-_-FJ436725--_ZXM137_T	26.951145092001	0.16662
Celeribacter_indicus-_-EU440950--_P73_T	26.951145092001	0.1618
Celeribacter_litoreus-_-OK148577--_ASW11-22_T	26.951145092001	0.16331
Celeribacter_marinus-_-KF146343--_IMCC12053_T	26.951145092001	0.11682
Celeribacter_naphthalenivorans-_-KP272156--_EMB201_T	26.951145092001	0.14484
Celeribacter_neptunius-_-FJ535354--_H_14_T	26.951145092001	0.11535
Celeribacter_persicus-_-KR349442--_SBU1_T	26.951145092001	0.1508
Celerinatantimonas_diazotrophica-_-DQ913890--_S-G2-2_T	20.4719133373911	0.12133
Celerinatantimonas_yamalensis-_-FJ039852--_C7-_DSM_21888-_VKM-B-2511_T	20.4719133373911	0.1257
Cellulomonas_aerilata-_-AB910521--_JCM_16376_T	28.7605199619215	0.06434
Cellulomonas_algicola-_-LC361111--_TKZ-21_T	28.0634766778829	0.03598
