#OTU_IDs	trait1
Cytophaga_aurantiaca-_-ARBN01000051--_DSM_3654_T	1.7124730121187737
Bacillus_anthracis-_-AB190217--_ATCC_14578_T	0.5495931200487859
g__762551	1.508362452103855
Pseudomonas_versuta-_-KX714290--_L10.10_T	0.8498701291721927
Legionella_cherrii-_-Z49720--_nctc_11976_LTP__T	2.3892632360582975
Modestobacter_roseus-_-JQ819258--_KLBMP_1279_T	1.5092159064825998
g__2052989	2.1853022819700136
Flavobacterium_phragmitis-_-GU564236--_BLN2_T	2.9195682365597353
Crossiella_cryophila-_-AF114806--_NRRL_B-16238_T	1.671563163469586
Pseudarthrobacter_oxydans-_-X83408--_DSM_20119_T	1.1504413510982243
Holophaga_foetida-_-X77215--_TMBS4T_-DSM_6591T-_T	1.3306158058455024
g__35829	0.9660511452965442
Raineya_orbicola-_-KY990922--_SPSPC-11_T	2.732072137976182
Thermotoga_caldifontis-_-AP014509--_AZM44c09_T	1.718914398357776
Geodermatophilus_daqingensis-_-KX881378--_WT-2-1_T	1.8041889444268224
Thermococcus_thioreducens-_-AF394925--_OGL-20P_T	1.4011332044770135
Herbihabitans_rhizosphaerae-_-KX128908--_CPCC_204279_T	1.6376485776176282
Enterococcus_durans-_-AJ276354--_DSM20633_T	0.9171634586769495
Mesonia_ostreae-_-HM234095--_T-y2_T	2.7615145293141676
Salinicola_salarius-_-AM229316--_M27_T	1.514330615563773
Citrobacter_gillenii-_-AF025367--_CDC_4693-86_T	1.0579325092832135
Halorubellus_litoreus-_-GU951430--_GX26_T	1.8660804833741949
Nocardiopsis_composta-_-AB368717--_NBRC_100345_T	1.2663056520179248
Gimesia_aquarii-_-MK554519--_V144_T	2.988834865271707
Cronobacter_muytjensii-_-AJKU01000067--_ATCC_51329_T	1.518235855930338
Microbacterium_pseudoresistens-_-FJ865214--_CC-005209_T	2.705563698794196
Holzapfeliella_floricola-_-AB523780--_Ryu1-2_T	1.7352710919641703
Pelagicoccus_litoralis-_-AB286017--_H-MN57_T	4.507553658888596
Chondromyces_crocatus-_-GU207874--_Cm_c5_T	3.1095709847771777
Hydrogenophaga_bisanensis-_-EF532793--_K102_T	2.071501316320632
g__2855473	2.055048788322234
g__2855478	2.074485460552197
g__173479	2.5557840981456836
Inhella_gelatinilytica-_-MW332547--_4Y10T	1.9848403444136542
Brachyspira_innocens-_-U14920--_B256_T	0.6900116009404099
Geodermatophilus_poikilotrophus-_-HF970583--_DSM_44209_=_G18_T	1.1419194283668221
Tindallia_magadiensis-_-Y15626--_Z-7934T-_DSM_10318_T	2.8844132113953274
Oceanispirochaeta_litoralis-_-FR733665--_DSM2029_T	3.426692812510891
g__1132027	1.614265343099759
Thermococcus_profundus-_-AY099184--_DSM_9503_T	1.0646624147822328
g__1246649	2.3020333926230343
Streptococcus_peroris-_-AEVF01000016--_ATCC_700780_T	1.694775645614118
Massilia_suwonensis-_-FJ969487--_5414S-25_T	1.4014944238658282
g__1246645	1.4078957021410736
Mesoplasma_syrphidae-_-AY231458--_ATCC_51578-_YJS_T	1.4372624186783445
Halomonas_pantelleriensis-_-X93493--_AAP_T	2.0326629718857125
Zobellella_iuensis-_-MW012256--_CPY4T	2.687778533119734
Microlunatus_aurantiacus-_-EF601828--_YIM_45721_T	2.6157343853148216
Brenneria_nigrifluens-_-AJ233415--_DSM_30175_T	2.013097586897311
Photobacterium_proteolyticum-_-KT971138--_13-12_T	2.4478513793748324
g__1747780	1.7977787170873791
Chryseomicrobium_amylolyticum-_-FM209428--_JC16_T	1.8250719314437653
g__620	1.2199791450722066
g__626	1.2673221301895419
g__629	1.1303789002293614
Amycolatopsis_saalfeldensis-_-DQ792500--_2406-001_T	1.4502740480774658
Nocardioides_lentus-_-DQ121389--_KSL-17_T	4.369277514262051
Halopiger_goleimassiliensis-_-CBMB010000011--_IIH3_T	2.302497651465991
Polaribacter_batillariae-_-MW199707--_G4M1T	1.409564868223593
Georgenia_yuyongxinii-_-MN002874--_Z443_T	2.668228474551287
Actinomadura_fulvescens-_-AJ420137--_DSM_43923T_T	2.2506107546515124
Nocardioides_terrigena-_-EF363712--_DS-17_T	1.8268476141248489
g__1617886	1.866994193528303
Methylobacterium_crusticola-_-KT346425--_MIMD6_T	2.9875151460329263
Salinicoccus_halitifaciens-_-HE578181--_JC90_T	1.9623657822248433
Microterricola_gilva-_-AM286414--_SSWW-21_T	1.35205058677322
Peribacillus_saganii-_-KT720344--_V47.23a_T	1.9842469105246079
Tuwongella_immobilis-_-FJ811525--_MBLW1_T	2.9174773404117778
Paracoccus_methylovorus-_-MZ241812--_H4-D09T	2.7170925879775227
Paenibacillus_lemnae-_-AB819817--_L7-75_T	1.9600557412052768
g__191	0.6874930228303999
Paracoccus_haeundaensis-_-AY189743--_BC74171_T	2.0371606296532114
Enterobacter_roggenkampii-_-CP017184--_DSM_16690_n_T	0.5507206513153887
g__194	1.96480049818798
Massilia_kyonggiensis-_-KC574383--_TSA1_T	1.9508471218223666
Paraburkholderia_metalliresistens-_-KF601211--_D414_T	1.5980482377369296
Micromonospora_sediminicola-_-AB609324--_SH2-13_T	1.664987509647825
Legionella_quateirensis-_-Z49732--_NCTC_12376_T	1.9056356454803285
Chryseobacterium_koreense-_-AF344179--_Chj707_T	2.748522334216631
Pelosinus_propionicus-_-AM258975--_TmPN3=DSM_13327=ATCC_BAA-626_T	1.1519779886202215
g__390250	1.5474801012234864
Pyrobaculum_calidifontis-_-AB078332--_VA1_T	1.3978259664461676
Asticcacaulis_taihuensis-_-AY500141--_T3-B7_T	2.1215103085012643
Cohnella_ginsengisoli-_-EF368010--_GR21-5_T	1.8397745385280655
Pelagibacterium_montanilacus-_-MF443109--_CCL18_T	2.6434022378920052
Labedaea_rhizosphaerae-_-FM998036--_RS-49_T	1.1332790962570132
Haloterrigena_salifodinae-_-MG097861--_ZY19_T	1.5120557100281034
Haloglomus_irregulare-_-MH424600--_F16-60_T	2.7593522622683664
Flavobacterium_lutivivi-_-KT215492--_HQQ_T	3.364314379470095
Citrobacter_cronae-_-MN548424--_Tue2_1_T	0.8573367218270844
Shewanella_morhuae-_-AB681314--_NBRC_100978_T	1.5033956631109755
Vibrio_hannami-_-KY451770--_168GH5-2-16_T	3.6460377079870483
Caldicellulosiruptor_owensensis-_-U80596--_OL_T	4.3717619646292505
Thiosulfatihalobacter_marinus-_-MW244393--_GL-11-2_T	1.8179684526569664
Alcanivorax_indicus-_-MH279472--_SW127_T	2.931059006642819
Azomonas_macrocytogenes-_-AB175654--_IAM_15003_T	2.857879759445506
Paenalcaligenes_hermetiae-_-JN873915--_KBL009_T	4.138396583573516
Nesterenkonia_aurantiaca-_-HG795012--_DSM_27373_T	1.8531949358254485
g__2886823	1.4016857997283951
Flammeovirga_pectinis-_-MK285601--_L12M1_T	3.429508019900848
Phascolarctobacterium_wakonense-_-LC389065--_MB11_T	3.9740065500925423
Roseateles_chitosanitabidus-_-AB006851--_3001_T	2.0306537593937053
Streptomyces_indoligenes-_-KU195301--_TRM_43006_T	2.0606143500539353
Limnohabitans_parvus-_-FM165536--_II-B4_T	1.0922578034460815
Fundidesulfovibrio_agrisoli-_-OM850684--_SG106_/type_materialtype_strain_of_FundidesulfovibrioagrisoliT	2.359871374209638
Aeromonas_veronii-_-X60414--_ATCC_35624_T	0.5163562293307872
Cochleicola_gelatinilyticus-_-KU160139--_LPB0005_T	1.834158930351604
Enterococcus_songbeiensis-_-LC438514--_85-4_T	2.0544434922210777
Lactococcus_cremoris_subsp._tructae-_-EU770697--_L105_T	2.073579018354384
Roseovarius_autotrophicus-_-OM462372--_SHN287_/type_materialtype_strain_of_Roseovarius_autotrophicusT	2.9066226886982984
Alteromonas_lipolytica-_-KX146484--_JW12_T	1.7925137081010365
Hymenobacter_qilianensis-_-KF723715--_DK6-37_T	2.4272266258973265
Kocuria_marina-_-AY211385--_KMM_3905_T	1.8308241547701856
Nocardioides_ganghwensis-_-AY423718--_JC2055_T	2.321025121989518
Clostridium_paradoxum-_-Z69931--_DSM_7308T_T	3.1486895166760553
Luteibacter_anthropi-_-FM212561--_CCUG_25036_T	1.9799182240743236
Vibrio_ishigakensis-_-KP790249--_C1_T	1.4617136683588718
Novosphingobium_oryzae-_-KJ940052--_ZYY112_T	2.0340031932467744
Ezakiella_peruensis-_-KJ469554--_M6.X2_T	2.5076694303456297
g__556257	1.966191240241879
Sphingomonas_piscis-_-MN099416--_HDW15BT	2.7587168860368605
Streptomyces_smaragdinus-_-KY558696--_RB5_T	1.5383092456265228
Aurantiacibacter_sediminis-_-MW307328--_JGD-13_T	2.601366307653268
Halorubellus_salinus-_-GU951429--_GX3_T	2.094698793505902
Aquicella_siphonis-_-AY359283--_SGT-108_T	4.546118425263102
Streptomyces_griseocarneus-_-X99943--_DSM40004_T	2.159821899813593
Aliidiomarina_shirensis-_-JF922381--_AIS_T	2.6189647743229116
g__2870714	0.9603689779776199
Cellulosimicrobium_composti-_-MN698721--_BIT-GX5_T	1.7045613946118336
g__2870716	1.8088358598290246
g__2870717	1.49313340711976
Nocardia_pulmonis-_-ON705709--_CDC141T	1.1783555781375121
Fervidobacterium_pennivorans-_-HE582749--_DSM_9078_T	3.334477597597125
Leuconostoc_pseudomesenteroides-_-AB023237--_NRIC_1777_T	0.652094615925649
Aminobacter_ciceronei-_-AF034798--_IMB-1_T	1.6174410249751496
g__2837503	1.6923507607282815
Spirosoma_spitsbergense-_-ARFD01000223--_DSM_19989_T	2.544932933860613
Fundidesulfovibrio_magnetotacticus-_-LC311577--_FSS-1T	2.501106195035779
Thalassospira_mesophila-_-AB786711--_MBE#74_T	1.3034231323170662
g__2794837	2.241385892583715
g__102106	1.221728522793459
Providencia_thailandensis-_-HQ888847--_C1112_T	1.5708921403628926
g__1771356	2.8147452177597247
Actinomyces_graevenitzii-_-AJ540309--_CCUG_27294_T	4.567601922759025
Filifactor_villosus-_-AF537211--_DSM1645_T	7.0647315286915315
Mangrovibacterium_lignilyticum-_-MN685331--_BM_7_T	3.8028301148274535
Dickeya_solani-_-KF639914--_NCPPB_4575_T	0.5635170626992008
g__1868329	0.6621980661971141
g__2756134	2.329602993698275
g__397268	1.6773693750074092
Paenibacillus_yonginensis-_-CP014167--_DCY84_n_T	2.056669672285744
Actinocorallia_herbida-_-D85473--_IFO_15485_T	1.637007935348418
Marinobacter_algicola-_-AY258110--_DG893_T	1.0492320157164308
Paraglaciecola_arctica-_-EU365479--_BSs20135_T	1.510982196392634
Zoogloea_oleivorans-_-KF667502--_Buc_T	2.698753502488433
Halomonas_beimenensis-_-EU159469--_NTU-107_T	1.5236668285357995
g__1632780	1.878363901856687
Pseudidiomarina_mangrovi-_-MK131388--_ZQ330_T	3.515736402732883
Nocardiopsis_coralliicola-_-JN006759--_SCSIO_10427_T	1.7100645968339263
g__433923	1.5734308182472532
Sulfitobacter_geojensis-_-KC428714--_MM-124_T	2.1826609973862636
Histophilus_somni-_-AF549387--_8025-_CCUG_36157-_ATCC_43625_T	1.6824106412039486
Streptomyces_altiplanensis-_-KX130868--_HST21_T	1.468089424986991
Leucobacter_soli-_-MW621474--_IMT-300T	2.4925228834431725
g__1849551	2.5432812391349713
Alteribacter_keqinensis-_-MG490166--_KQ-3_T	2.358512838109767
Lapillicoccus_jejuensis-_-AM398397--_R-Ac013_T	1.2072922046440646
Allosphingosinicella_indica-_-HQ449390--_Dd16_T	3.407521925319542
Methanobacterium_arcticum-_-DQ517520--_M2_LTP__T	2.1281925828027646
Tetrasphaera_veronensis-_-Y14595--_Ver_1_T	2.4984668760893944
Marinimicrobium_locisalis-_-EU874388--_ISL-43_T	3.05797648993393
Methanobacterium_paludis-_-CP002772--_SWAN1_T	2.417137220283919
Zoogloea_resiniphila-_-AJ011506--_DhA-35=ATCC_700687_T	2.355142231576301
g__2907493	1.6924584764950728
Lentibacter_algarum-_-FJ436732--_ZXM100_T	1.842852079840238
Hymenobacter_ocellatus-_-Y18835--_Myx_2105_T	2.8940886053057184
Plantactinospora_endophytica-_-GQ494033--_YIM_68255_T	1.4071395195470586
Xylanimonas_cellulosilytica-_-AF403541--_XIL07_T	2.8245964724241075
Marinicella_litoralis-_-AB500095--_KMM_3900_T	3.0491190183078625
Bradyrhizobium_japonicum-_-U69638--_USDA_6-_3I1b6-_ATCC10324-_SEMIA_5052-_RCR_3425-_ACCC_15032_T	0.5468418715494007
g__1023	2.16401242536275
Mucilaginibacter_angelicae-_-HM627214--_GG-w14_T	3.328041189837213
Fimbriimonas_ginsengisoli-_-GQ339893--_Gsoil_348_T	2.744454275802226
Thermaerobacter_subterraneus-_-AF343566--_C21_T	1.2228508437500858
Roseomonas_terrae-_-EF363716--_DS-48_T	2.836687236952139
Desulfovibrio_biadhensis-_-LM999902--_BD4_T	3.3273041043248472
Corynebacterium_gerontici-_-MG845149--_W8_T_T	1.91663047655625
Halorubrum_ejinorense-_-AB663411--_JCM_14265_T	1.5967131670852464
Corynebacterium_alimapuense-_-KM406765--_VA37-3_T	2.585234176481655
g__1649	1.507669353381993
g__1647	1.596282753812578
g__1645	1.7271987810611693
Catenovulum_sediminis-_-KT932356--_D2_T	3.694297868327765
Sphingomonas_pokkalii-_-MH251639--_L3B27_T	2.383624766194737
Pseudomonas_anatoliensis-_-LR797545--_P9_T	0.6382054092975462
Geobacter_argillaceus-_-DQ145534--_G12_T	2.7112148820374617
g__2795692	1.1746296059708292
Sphingomonas_palustris-_-KR780024--_WM95_T	1.9612268725759736
Oceanisphaera_sediminis-_-HQ171441--_TW92_T	2.4483214973434335
Pedobacter_mongoliensis-_-KY933307--_1-32_T	2.0197768189879377
Actinoallomurus_coprocola-_-AB364579--_TT04-09_-=_NBRC_103688-_T	1.678480406049998
Rathayibacter_festucae-_-AM410683--_DSM_15932_T	0.9957594408441874
Spongiibacterium_fuscum-_-LC329340--_04OKA-3-218_T	3.997131536882658
Haloarcula_tradensis-_-FJ429313--_HST03_T	2.184838761228602
Streptomyces_recifensis-_-AB184165--_NBRC_12813_T	1.3691284388323663
Mesorhizobium_newzealandense-_-KC237410--_ICMP_19545_T	1.121838026471934
Lysobacter_tolerans-_-KM888877--_UM1_T	2.364317962724917
Anaerostipes_butyraticus-_-AB616134--_JCM_17466_T	2.789713290655078
Nocardia_rhamnosiphila-_-EF418604--_202GMO_T	0.4873717608141539
Streptomyces_ascomycinicus-_-EU170121--_DSM_40822_T	2.0764571720526304
Halochromatium_roseum-_-AM283535--_JA134_T	1.791200160195583
g__2066486	2.349628963015913
Pedobacter_hiemivivus-_-MK183019--_RP-3-8_T	2.0098555462738736
Streptomyces_zinciresistens-_-GU225938--_CCNWNQ_0016_T	1.3193873105940779
g__1647178	2.369061970624526
g__1647175	2.144680506506227
Confluentibacter_citreus-_-KY457225--_XJNY_T	3.0368322897663242
g__1647173	2.580365270298698
Vagococcus_carniphilus-_-AY179329--_ATCC_BAA-640_T	2.1825164761866978
g__2676233	1.6522480457993876
Pseudonocardia_xinjiangensis-_-EU722520--_XJ_45_T	1.8693570507406831
Alcaligenes_faecalis_subsp._phenolicus-_-AY296718--_J_T	2.7401815581980524
Halomonas_montanilacus-_-MH071180--_PYC7W_T	1.796469373607379
Halobacillus_locisalis-_-AY190534--_MSS-155_T	1.7020969569176652
Micromonospora_echinospora-_-X92607--_DSM_43816_LTP__T	1.5521038757127454
Mucilaginibacter_segetis-_-LC578313--_SD-g_T	2.99234493383162
Adlercreutzia_caecimuris-_-DQ789120--_B7_T	2.079563471718207
Streptomyces_macrolidinus-_-LC385744--_RY43-2T	1.4910309294104658
Acinetobacter_rathckeae-_-MN701873--_EC24_T	2.175699671542949
Vibrio_syngnathi-_-KY747254--_K08M4_/type_materialtype_strain_of_Vibrio_syngnathiT	2.0618022750327225
Limosilactobacillus_mucosae-_-AF126738--_CCUG_43179_-T--_S32-_DSM_13345_T	2.456827446691211
Pollutimonas_subterranea-_-MG205614--_JR1/69-3-13_/type_materialtype_strain_of_Pollutimonas_subterraneaT	1.7719499071440206
Lactiplantibacillus_herbarum-_-KR706503--_TCF032-E4_T	2.330298338357545
Gulosibacter_molinativorax-_-AJ306835--_ON4_T	2.92105860581282
Novosphingobium_decolorationis-_-MN940439--_502str22_T	1.961055122139171
g__1775468	1.4000726747880083
g__650341	0.952195577909302
g__1861843	1.8289901714476906
Rhizobium_mesoamericanum-_-JF424606--_CCGE_501_T	1.3921177121096946
Sellimonas_intestinalis-_-KP966092--_BR72_T	2.2983151480509223
Shewanella_saliphila-_-MF996862--_MMS16-UL250_T	1.2316731152845513
Granulicatella_balaenopterae-_-Y16547--_CCUG_37380_T	3.017120730387566
Komagataeibacter_nataicola-_-AB166743--_LMG_1536_T	0.6445731984405854
Actinokineospora_bangkokensis-_-JQ922512--_44EHW_T	2.3226683840367635
Megasphaera_sueciensis-_-DQ223729--_VTT_E-97791_T	2.0726688864261074
Qipengyuania_mesophila-_-MZ749486--_YG27T	1.4459212148978327
Thalassolituus_alkanivorans-_-OK489464--_TMPB967_T	2.314107737088453
g__2904609	1.629319059730689
g__2211635	1.3149472099286281
g__2211636	0.652187377685979
g__2211637	2.223192588296709
Phyllobacterium_bourgognense-_-AY785320--_STM_201_T	1.4382051292528288
Caloribacterium_cisternae-_-JF262044--_SGL43_T	2.4204853892549067
g__1273155	2.146172814166094
g__2211638	1.651495517578805
g__2211639	0.7110050384294268
Clostridium_arbusti-_-EU816420--_SL206_T	1.947550086748824
g__2967962	1.4859559608021593
Marivirga_atlantica-_-KM117235--_SM1354_T	3.1889940504331316
Cnuibacter_physcomitrellae-_-KP334124--_XA_T	1.6510307625928724
Roseomonas_musae-_-AB594201--_PN1_T	2.858702690451195
Cryobacterium_breve-_-JX949929--_TMT4-23_T	1.7737481291652821
Humibacter_ginsengiterrae-_-JQ010859--_DCY60_T	2.37303806677087
g__2699245	1.7831560804406554
Gordonia_zhaorongruii-_-MK367574--_HY186_T	1.7385894599880083
Mycetocola_zhujimingii-_-MH299815--_449_T	2.2365568570548557
Acinetobacter_nectaris-_-JQ771132--_SAP_763.2_T	2.2438489107325537
g__13242	1.6106928167930874
Mucilaginibacter_lappiensis-_-DQ234446--_ANJLI2_T	2.8722603827203406
Marinospirillum_insulare-_-AB681133--_NBRC_100033_T	2.3728119296329058
Arenimonas_daejeonensis-_-AM229325--_T7-07_T	1.4443509566657764
Halopseudomonas_aestusnigri-_-HG004394--_CCUG_64165_T	2.26539592779686
Thiocapsa_rosea-_-AJ002798--_DSM_235_T	1.5879276852309019
Flavobacterium_lotistagni-_-MG839488--_CYK-4_T	3.558138472145643
Erwinia_piriflorinigrans-_-GQ405202--_CECT_7348_T	2.1316237269253047
Promicromonospora_umidemergens-_-FN293378--_09-Be-007_T	2.3087101944617023
Francisella_noatunensis_subsp._noatunensis-_-DQ295795--_2005/50/F292-6C_T	1.7249905258608567
Methanosarcina_soligelidi-_-JF812255--_SMA-21_T	1.3903127723113107
Acinetobacter_radioresistens-_-BAGY01000082--_NBRC_102413_T	1.8327141830103693
g__1648508	0.8209229688490929
Lacihabitans_soyangensis-_-HM590831--_HME6675_T	2.9830504619709624
g__1648503	1.3797443492073806
g__1648500	2.3107795769572785
g__1648505	1.573569280059982
Peribacillus_simplex-_-AJ439078--_DSM_1321T_T	1.5800033268999347
g__1470577	1.6390679089179099
Staphylococcus_urealyticus-_-AB009936--_ATCC_49330_T	0.9051794353475514
Thermosipho_ferrireducens-_-MK818504--_JL129W03_T	3.2248330564195387
Tamlana_agarivorans-_-EU221275--_JW-26_T	2.8162448987776068
g__40	0.9000434649198937
g__42	0.963011004606507
Microbacterium_allomyrinae-_-MW680842--_BWT-G7T	2.3562663749103914
g__44	1.4751705882638402
Micromonospora_vinacea-_-FN658651--_GUI63_T	1.937558600868545
Effusibacillus_lacus-_-AB828155--_skLN1_T	3.299482193134433
Rubneribacter_badeniensis-_-KY595971--_ResAG-85_T	1.813017362981271
g__1321364	1.8354815968847031
g__468938	2.747709038879838
Siminovitchia_terrae-_-KY072724--_RA9_T	1.977553532850242
Thermococcus_guaymasensis-_-AY099178--_DSM_11113_T	0.6352609823933593
Chlorobaculum_thiosulfatiphilum-_-Y08102--_6230T	2.8574403502266748
Actinopolyspora_xinjiangensis-_-GU479394--_TRM_40136_T	3.160416707396597
Streptomyces_staurosporininus-_-FR692111--_BK179_T	1.4632229578496325
Anaplasma_bovis-_-U03775--_no_culture_T	4.052660078455809
Pseudonocardia_xishanensis-_-FJ817397--_YIM_63638_T	1.702282361557759
Streptomyces_pratensis-_-JQ806215--_ch24_T	0.70382187655638
Peribacillus_butanolivorans-_-EF206294--_K9_T	2.37536604903086
Mycetohabitans_endofungorum-_-AM420302--_HKI_456_T	1.8573215828946166
g__1930924	1.3799323242360448
Deinococcus_budaensis-_-LN864925--_FeSTC15-38_T	3.7018473153991556
Afipia_massiliensis-_-AY029562--_34633-_CIP_107022-_CCUG_45153_T	1.5677368640868574
g__1655190	1.0458153890051929
Pseudarthrobacter_siccitolerans-_-GU815139--_4J27_T	0.8933061693162553
Corynebacterium_oculi-_-KJ938709--_R-50187_T	1.692027915115526
Haloferula_chungangensis-_-JN001489--_CAU_1074_T	5.195974132873788
Canibacter_zhoujuaniae-_-MN826686--_ZJ784T	2.2947988158628005
Methanoculleus_horonobensis-_-AB436897--_T10_T	1.4901352815332345
Roseivirga_maritima-_-KU507204--_GM-5_T	3.2572483797672453
Kaistia_terrae-_-EU723082--_5YN7-3_T	1.6904776050099781
Streptomyces_spirodelae-_-MW602308--_DW4-2T	1.808969466279641
Magnetospirillum_molischianum-_-FR733695--_DSM120_T	1.3606875066650626
Pikeienuella_piscinae-_-MG889589--_RR4-56_T	2.5030382008404417
Actinomadura_harenae-_-MK203829--_Ht49_T	2.165645314568085
Aminobacter_carboxidus-_-MN744352--_DSM_1086T_T	1.4454959652655175
Leptospira_broomii-_-AY796065--_5399-_ATCC_BAA-1107_T	1.3699500113998602
Nocardia_pneumoniae-_-BAGF01000021--_NBRC_100136_T	1.3346303604427707
Glycomyces_xiaoerkulensis-_-MF669725--_TRM_41368_T	3.5202296042298684
Orientia_tsutsugamushi-_-D38623--_Karp_T	2.6919024789261883
Klebsiella_pasteurii-_-MN091366--_SPARK836C1_T	0.7614701999762774
Lactobacillus_apis-_-KF386017--_R4B_T	2.240286505333819
Alkalibacterium_subtropicum-_-AB555562--_O24-2_T	2.1584574227397844
g__2036786	2.220721690499058
Bacillus_licheniformis-_-CP000002--_ATCC_14580-_DSM_13_T	1.2544836558082952
g__1817584	2.008014345916801
Microbacterium_saccharophilum-_-AB736273--_K-1_T	2.071754167683937
Pseudoalteromonas_galatheae-_-MT514367--_S4498T	1.1411798268445335
g__120961	2.228659495354094
Niabella_beijingensis-_-MZ919349--_3A5MI3_T	3.9346069524594807
g__3028853	2.206184348002944
g__3028852	1.950651432372509
Bacillus_capparidis-_-KY003162--_EGI_6500252_T	2.352218359492595
Pontibacterium_granulatum-_-KY658457--_A-1_T	2.140234108182753
Ehrlichia_japonica-_-CP007474--_HFT	3.3952487051204603
Ornithinimicrobium_cavernae-_-MH177974--_CFH_30183_T	2.527376163322381
Nocardiopsis_akesuensis-_-KU860457--_TRM_46250_T	1.3554079057222237
Actinomadura_livida-_-AJ293706--_IMSNU_22191T_T	1.311865921633976
Cryobacterium_gelidum-_-JX949290--_Hz16_/type_materialtype_strain_of_Cryobacterium_gelidumT	1.8740076668724932
Roseibium_limicola-_-MW131340--_CAU_1637T	2.261979594130442
g__235888	1.221691539283324
Gilvimarinus_xylanilyticus-_-ON521705--_HB14T	2.950754397289346
Syntrophococcus_sucromutans-_-AF202264--_S195_T	2.027278046611718
g__76886	2.1253151103210284
Peptacetobacter_hominis-_-MK144347--_ZHW00191_T	3.9161012560063524
Paenibacillus_cisolokensis-_-LC055784--_UICC_B-42_T	3.515482079056354
Tenacibaculum_amylolyticum-_-AB681061--_NBRC_16310_T	3.8505824738421914
Leeuwenhoekiella_blandensis-_-DQ294291--_MED217_T	2.4644294682687167
Pontibacter_cellulosilyticus-_-KR698370--_SD6T	2.7033435890682624
Marinobacterium_lutimaris-_-FJ230839--_AN9_T	2.3050787871970817
Xanthomonas_bromi-_-Y10764--_LMG_947_T_T	0.3222470457988014
Psychroflexus_saliphilus-_-KX155775--_WDS4A13_T	2.771194250359384
g__318147	1.4292976637413568
Vibrio_ordalii-_-AEZC01000173--_ATCC_33509_T	1.573661878114737
g__59282	1.463516808804077
Sphingomonas_koreensis-_-AF131296--_JSS-26_T	1.7608217632008147
Scandinavium_goeteborgense-_-MK558235--_CCUG_66741_T	0.8522376155052579
Caryophanon_tenue-_-X70315--_NCDO_2324_T	2.0224819855652125
Lentilactobacillus_rapi-_-AB366389--_YIT_11204_-=_NRIC_0743-_=_JCM_15042-_=_DSM_19907-_T	1.2448639950365994
Streptomyces_milbemycinicus-_-EU170126--_NRRL_5739_T	2.1256246161429955
g__1184396	2.1870042314961164
Comamonas_fluminis-_-MW599737--_CJ34_T	2.8367479424208186
Pseudomonas_reidholzensis-_-LT009707--_CCOS_865_T	1.469959932350055
Legionella_brunensis-_-Z32636--_441-1_LTP__T	2.8448557070607867
Actinomadura_viridilutea-_-EU637008--_DSM_43750_T	2.6711787406067486
g__2974265	0.4475781286060251
Mesorhizobium_ventifaucium-_-KU555366--_STM4922_T	1.2811059980823627
Bartonella_krasnovii-_-MN627781--_OE_1-1_T	0.7415138286803865
Syntrophorhabdus_aromaticivorans-_-AB212873--_UI_T	2.434715594988155
Shewanella_loihica-_-DQ286387--_PV-4-_ATCC_BAA-1088_T	1.714116009592039
Microbacterium_testaceum-_-X77445--_DSM_20166_T	1.9083995815668058
Clostridium_ammoniilyticum-_-JAOQJR000000000--_H4_15_T	2.913083830740983
Aquimarina_spongiicola-_-KY451769--_122CH820-2_T	2.4222187994904427
Microbacterium_natoriense-_-AY566291--_TNJL143-2_T	1.8846960888568924
g__288018	1.9698530104413006
Chryseobacterium_tenax-_-AUAA01000078--_DSM_16811_T	2.497591033812416
Psychroserpens_jangbogonensis-_-KJ475160--_PAMC_27130_T	2.6550109851999073
Clavibacter_phaseoli-_-HE608962--_LPPA_982_T	1.9803057443070387
Microtetraspora_glauca-_-X97891--_DSM_43311T_T	1.9455971647050374
Lentisphaera_marina-_-JN175275--_IMCC11369_T	3.5452497982369717
Amylibacter_marinus-_-AB917595--_2-3_T	3.514523945410566
Hydrogenobacter_thermophilus-_-CP002221--_TK-6_T	2.6677945433508485
Actinophytocola_xinjiangensis-_-EU274339--_QAIII60_T	1.8582643166718562
Reinekea_marinisedimentorum-_-AJ561121--_DSM_15388_T	3.7480398997495694
Ectobacillus_panaciterrae-_-AB245380--_Gsoil_1517_T	2.227563793109761
Microbacterium_arborescens-_-X77443--_DSM_20754_T	2.167688647731434
Halodurantibacterium_flavum-_-KF112835--_DQW12E6-69-1_T	1.7737177378068119
Filobacillus_milosensis-_-AJ238042--_SH714T_-=DSM_13259T-_T	1.3040847418455896
Daeguia_caeni-_-EF532794--_K107_T	1.43137203158734
Bombella_pluederhausensis-_-OP828558--_TMW_2.2543_/type_materialtype_strain_of_Bombella_pluederhausensisT	1.9965130298551985
Geobacillus_thermocatenulatus-_-AY608935--_BGSC_93A1_T	2.693238416547101
Methanospirillum_hungatei-_-CP000254--_JF-1_T	2.363581036400748
Neisseria_zoodegmatis-_-DQ006843--_LMG_23012_T	1.6602115408573161
Sphingobacterium_composti-_-AB244764--_T5-12_T	2.9289722688217874
Nocardioides_taihuensis-_-KU050051--_X17_T	3.276686108953408
Roseomonas_tokyonensis-_-AB297501--_K-20_T	3.077544004044121
Desulfovirgula_thermocuniculi-_-DQ208689--_RL80JIV_T	1.9118572455433251
Altererythrobacter_mangrovi-_-MF034045--_C9-11_T	1.8428256496109197
